scantime,hash,name,address,postcode
1595838644,EflH7wEXMWjI8LweTsQa1A,"The Cheese Bar","Unit 93, Camden Market , London",NW18AH
1595838644,SHYZvDtAKy+Cnea6qmHyAQ,"It’s All Greek To Me!","Stables Market, Chalk Farm Road Camden ",NW18AH
1595838644,r8cOdHT7oiaAj33HaoddTw,Gabeto,"23 The Stables Market, Chalk Farm Road",NW18AH
1595838644,dcd0vjw4TGdhmX3faCxt+w,"Pino’s Warung ","Camden Market , Unit 6B, Paddock Alley, UK",NW18AH
1595838644,umaq3ZIWxTMwforZSY1F4w,"Shaka Zulu","Stables Market, Chalk Farm Road",NW18AB
1595838644,pZ6jjRlvPaKjKnXeIr74rg,"Lili's Chocolates","Unit L2, Camden Market,, Lower Market Hall, Camden Lock Pl, London",NW18AL
1595838644,HuCrLU1wMvvc4zb8fSzhVg,"Lords of Poké","54-56, Camden Lock Place, Greater London",NW18AF
1595838644,mCZhEkphvcSjmPwXEL18hg,"Lockside & Chula","75-89 Upper Walkway, Camden Lock Place",NW18AF
1595838644,PS7HzFpqo0aSFeR2hdGxCg,"Naan Wala","WY21 Camden Lock Market, Camden Lock Place",NW18AF
1595838644,wz891nQ1YZ09LhcwPHkmwA,"Burger & Beyond Camden Market","West Yard, Camden Lock Place",NW18AF
1595838644,4FKjzYw6pbEulOZWkUqqbA,"Bite Me Burger","1 Adelaide Road, Greater London",NW33QE
1595838644,srHZVuVJI0l/DKuU7dR5Hg,"Roastery and Toastery","Chalk Farm Station, Haverstock Hill, Greater London",NW32BP
1595838644,/UKtaG7xQ/JBl4fH2JKsuQ,"Lili's Cafe and Deli","74 West Yard, Camden Lock Place, Greater London",NW18AF
1595838644,ZpXWQdHymYergJrurUYt1Q,rossopomodoro,"10 Jamestown Road, Greater London",NW17BY
1595838644,WHxSoXlutwGEa0QiofDqRA,"THE HAVERSTOCK TAVERN","94 Haverstock Hill, Greater London",NW32BD
1595838644,nK9ksAlqMWVAfQoEpz1AkQ,"ST JOHNS TAVERN","91 Junction Road, Greater London",N195QU
1595838644,TWe/+qwwfRQqfA9hL3QL2w,"Kalendar Cafe","17 Swains Lane, Greater London",N66QX
1595838644,WZjkE/5y2UQPRI/AdyYQcg,"Sir Richard Steele","97 Haverstock Hill, Greater London",NW34RL
1595838644,OJO6yWQQHNmD/L4aw6NQig,"Archway Town Cafe","69 Junction Road, Greater London",N195QU
1595838644,d2Bd0UABTh6UlJJwCwwECA,"The Lansdowne","90 Gloucester Avenue, Greater London",NW18HX
1595838644,VCW7oIYYlVPD1mPFTPJl9w,"Aroma Spice","98 Fleet Road, Greater London",NW32QX
1595838644,HMuKu+I2W1phHkyqOAKHKQ,"Costa Coffee","35 Junction Road, Greater London",N195QT
1595838644,KjISfK1KTzM3oOiFS+DMnQ,"Pizza Pilgrims Camden","40-42, Parkway, Greater London",NW17AH
1595838644,+g+LQd5tFsgyawNpJHmPwg,"England's Lane Restaurant Ltd ","2 Englands Lane, Greater London",NW34TG
1595838644,gQ35JY4ydNsj/cVYhG5/JA,"THE RAJDOOT LOUNGE LIMITED","104 Fleet Road, Greater London",NW32QX
1595838644,EloxKaCIkrWoY9edoyLA/g,"il mio mosaic","Commercial Unit, 24 Junction Road, Greater London",N195RE
1595838644,WTGdBF9KjI2uVrAM2KaaaA,"Temple Of Seitan","43 Parkway, Greater London",NW17PN
1595838644,YhH26ZrRE4XPOZSQ/zM1Zw,"GREENBERRY CAFE ","101 Regents Park Road, Greater London",NW18UR
1595838644,m/rwTL+4P6SQMV9RuU8a2w,"Purezza Camden","45 Parkway, Greater London",NW17PN
1595838644,l7TN41+js5yVuUuwvT5BOg,"THE REGENTS PARK GRILLS LTD T/A Namaaste Kitchen","64 Parkway, Greater London",NW17AH
1595838645,GGrwq0zlK2+X8HDl+yiJ9w,"Lemonia Restaurant","89 Regents Park Road, Greater London",NW18UY
1595838645,MzYEVBmzsx2QYcRhp6qHGQ,"oka restaurant ","71 Regents Park Road, Greater London",NW18UY
1595838645,J9xQkH4fZdYlpGV8vakl3g,"Odettes Restaurant","130 Regents Park Road, Greater London",NW18XL
1595838645,+VeuJS6laeHfln3vk9FGww,"Chamomile Cafe","45 Englands Lane, Greater London",NW34YD
1595838645,VrjzDFX4iQK0R2Cw4nbRtA,"The Curry Manjill Restaurant","34 Englands Lane, Greater London",NW34UE
1595838645,41StElFAwclH6tFoGu6wXw,"Feng Shang Princess Restaurant","Feng Shang Princess Restaurant, Cumberland Basin, Prince Albert Rd, Greater London",NW17SS
1595838645,fqjT87WTGvhNbkiUoa15tQ,"York and Albany","127-129, Parkway, Greater London",NW17PS
1595838645,NGlaB6YaMG8G2fHO2IN9/g,"Street Pizza York & Albany","127-129, Parkway, Greater London",NW17PS
1595838645,dAyWcHDvhRjxpfj5x7Gqdg,Tish,"196-198, Haverstock Hill, Greater London",NW32AG
1595838645,1dbbomS1FoOMth91v1NNTg,Bradleys,"25 Winchester Road",NW33NR
1595838645,fc0cZ28HSyjN3sH0sRGMtw,"Euphorium Bakery Company 211 Haverstock Hill","211 Haverstock Hill",NW34QN
1595838645,atQygy7VM6WKQv/oASXTdg,"Swiss Cottage","98 Avenue Road",NW35EL
1595838645,HXM67chnRiUz+0nYaZhf+w,"Charro De Rio","12a, Belsize Terrace, Greater London",NW34AX
1595838645,/4xleazjznhXRYyhZNz79g,"Sheephaven Bay","2 Mornington Street, Greater London",NW17QD
1595838645,aq+lxzPQWt2cEF+PZWpHqQ,Calici,"29 Belsize Lane, Greater London",NW35AS
1595838645,3nJ+6Dov7+ku0ZocINGe3g,Zzang,"115 Finchley Road, Greater London",NW36HY
1595838645,bnGakMGtaO4r/OnZBe/X2Q,"Belsize kitchen","68 Belsize Lane, Greater London",NW35BJ
1595838645,XG6CaoTswqFx10sShU/Z6Q,"Taherah Indian Restaurant ","58 Belsize Lane, Greater London",NW35AR
1595838645,TmORv+imx8GuMSqb5LJ7hA,Retsina,"48-50, Belsize Lane, Greater London",NW35AR
1595838645,6jIfQx2RQDuf4zfy8FRCuw,"H Z RESTAURANT LTD","44 Belsize Lane, Greater London",NW35AR
1595838645,AqGsc2YF18RlcMVV+MAV1g,"KFC HAMPSTEAD","242 Haverstock Hill, Greater London",NW32AE
1595838645,qwaFO/kLguSXJY478Ly8gQ,"Siirgista Bros","7 Northway Parade, Finchley Road",NW35EN
1595838647,2GSkUTkLswDNzgxhshB3Ag,"Costa Coffee","12 Harben Parade Finchley Road, Greater London",NW36JP
1595838647,E2X9H6tzQ33+b5a7A5SOqw,"Boba Bar","12 New College Parade, Greater London",NW35EP
1595838647,3/LZM7S4RG/rYI+ezxOk/A,"Saffron Circle","7 New College Parade, Greater London",NW35EP
1595838647,U0PlZSn4I9Mw2EbbGQTZig,"Garden cafe and restaurants ","3 Goldhurst Terrace, Greater London",NW63HX
1595838647,AJJev/QJDp/ZXF37xUeUMg,"Spice Deli","11 Goldhurst Terrace, Greater London",NW63HX
1595838647,9hR42IdH1BZ+0JGu6oH9mw,"Terra Terra","Former 120, Finchley Road, Greater London",NW35HT
1595838647,xL6flv+C0qL4hnZL0SBi6g,"Pret A Manger","219 Finchley Road, Greater London",NW36LP
1595838647,7KHlpRlgG/8HaQGk+xEMNw,"SOHO Coffee Shops Limited o2","Apostrophe Level 1  O2 Centre , 255 Finchley Road",NW36LU
1595838647,Otz54CZhkx5IBMdTWMPCog,"Taro Restaurant","Restaurant and Premises at Basement, 293 Finchley Road, Greater London",NW36DT
1595838647,2kagQX/kq62eekdiO95ypg,Sarracino,"186 Broadhurst Gardens, Greater London",NW63AY
1595838647,2uiEST2GHVLDiA5A5YTOSQ,"The Gallery","190 Broadhurst Gardens, Greater London",NW63AY
1595838647,hPDLh2OfECvEuCRshW9zng,"Bohemia House","74 West End Lane, Greater London",NW62LX
1595838647,ghWHQHN3QQnp1PYMpFgn8Q,"Bridge cafe house ltd","138 West End Lane, Greater London",NW61SD
1595838647,9mnOKmWLav1Q9lv3ErAALA,"Rosa's Thai Cafe","152a, West End Lane, Greater London",NW61SD
1595838647,ujItSNTpKt3xv8yJuXVhVw,"Lola's Bakery ","168 West End Lane, Greater London",NW61SD
1595838647,XGOO6g+jx/WUVqjlwxbD9g,"Took Took Pan Asian Street Food","221 West End Lane, Greater London",NW61XJ
1595838647,4eMHHkzPbyb/Wmfsw/Fr9g,GINGER&WHITE,"4a-5a, Perrins Court, Greater London",NW31QS
1595838647,vJ4+Mq0xYzyHPVJfCp5wDQ,"Aji Sushi","1 The Drive",NW65NT
1595838647,yXjJD5UT4R1CPYwEopa7pQ,"28 Church Row Restaurant","Offices and Premises at Basement, 28 Church Row, Greater London",NW36UP
1595838647,HfiAcdjlf7OiHtC2u69SXg,"Goldfish Restaurant","16 Hampstead High Street, Greater London",NW31PX
1595838647,7USUdgmuD5pB4WU5HJZgkA,"Banana Tree","237-239, West End Lane, Greater London",NW61XN
1595838647,4q0TLM8eBPXtzPX1jHvGbg,"ZARA RESTAURANT LONDON LTD","11 South End Road, Greater London",NW32PT
1595838647,TxyLM4EXyxCT+m/HtBMjUQ,"EKIN RESTAURANT","240 Belsize Road, Greater London",NW64BT
1595838647,ZlxZhTklbY4iD+2HdUeTHg,"Camden (Horseshoe) Ltd","28 Heath Street, Greater London",NW36TE
1595838647,XByrIX4jXjEjj6vdt0marw,"VENCHI UK HAMPSTEAD","65 Hampstead High Street, Greater London",NW31QP
1595838647,CYhU1Qo2ZYiWttQKsQzB4w,"Bobby Fitzpatrick","273 West End Lane, Greater London",NW61QS
1595838647,dW9KsP40lmk/Yn8teqhOkQ,"Colaba Indian Dining","279 West End Lane, Greater London",NW61QS
1595838647,TB9Gf209obQd2Cb8A3RkOg,"Paul UK Ltd - Hampstead","43 Hampstead High Street, Greater London",NW31QG
1595838647,I7HFh3cozaIoBv6cWLDIOQ,"Euphorium Bakery Company 45 South End Road","45 South End Road, Greater London",NW32QB
1595838647,2feHvuIhiZXpimCC9Y1+oA,"The Alice House West Hampstead","283-285, West End Lane, Greater London",NW61RD
1595838647,mW/InP9ja14N+nan67GlKQ,"GAUCHO Hampstead","64 Heath Street, Greater London",NW31DN
1595838647,L4K0hjeAvibo8ALI39Cs5A,"MEZE NW6 LTD","92 Kingsgate Road, Greater London",NW64LA
1595838647,oVsK5SnU1SovZsrYEDRwEw,"Asian restaurant curry house","43 Kilburn High Road, Greater London",NW65SB
1595838647,LaqjqbQSiEaP/ck2mW4gMA,"Costa Coffee","75 Kilburn High Road, Greater London",NW66HY
1595838647,h6Jn3BrRelSL0dtJ6/BEjA,"COSTA COFFEE","174 Kilburn High Road, Greater London",NW64JD
1595838647,INqxUUmkfyPfAxExB/uSfw,"Tex Ann","178 Kilburn High Road, Greater London",NW64JD
1595838647,5RRGEqBwr/fMwldkYf2ojw,"Maison Vie","200 Kilburn High Road, Greater London",NW64JD
1595838647,idYx9xm5aLO6h3wv3ZsP0g,"spicy basil","165 Kilburn High Road, Greater London",NW67HY
1595838647,wLtgPMA6Dbt1qkdnYcaxAA,"KFC KILBURN","167-169, Kilburn High Road, Greater London",NW67HY
1595838647,GX1aMPu5TmnQ6OCbzFaq4Q,"La Diva Cafè ","6Glengall Rd ",NW67EP
1595838647,/aw3+42WUo7rt4fH76if2Q,"The Wells Tavern","30 Well Walk, Greater London",NW31BX
1595838647,SDAqy0/ZHbsoTfjNgMNO2g,"WOODY GRILL","211-213, Kilburn High Road, Greater London",NW67JG
1595838647,654ivy+xIR/df55Z/ZJy1Q,"Philip San Sushi and Japanese Restaurant","227 Kilburn High Road, Greater London",NW67JG
1595838647,Is4/mX6OzLgBoChJTnuU7g,"SIR COLIN CAMPBELL","264-266, Kilburn High Road, Greater London",NW62BY
1595838647,+QF62W4E54nV51XP67K40Q,"GERMAN DONER KEBAB","304 Kilburn High Road, Greater London",NW62DB
1595838647,IJZJrVDK//gOueFB1hgOXg,"WOODY GRILL","321-323, Kilburn High Road, Greater London",NW67JR
1595838647,hbqeixQ1HgsoQuYtodyPBQ,"Bombaynight ","90 Fortune Green Road, Greater London",NW61DS
1595838647,1ZbtxwDubaKIxQzgrPWLRA,"Vijay India restaurant ","49 Willesden Lane, Greater London",NW67RF
1595838647,ocY7L4e7EWSHHWnsQfkc/Q,TAKAGIYA,"102 Fortune Green Road, Greater London",NW61DS
1595838648,gkF/04ZMtNaBKW8F5vPMrA,"Planet Organic Queen's Park","117-121 Salusbury Road",NW66RG
1595838648,0XVvMtdbZFou41J6sP46sA,"0live3 ltd","391 Kilburn High Road, Greater London",NW67QE
1595838648,kQ1uu3xlcKzWAuLLhp0ABg,"Costa Coffee","83 Salusbury Road, Greater London",NW66NH
1595838648,6mp9QGgHFBcLPyiGSAioVg,"The Salusbury Pub","50-52, Salusbury Road, Greater London",NW66NN
1595838648,C32H3U1ul8yaUYisucStaQ,"The Alice House Queens Park","53-55 Salusbury Road",NW66NJ
1595838648,gsCtUT5LewvghWzrNGJUHA,"Mr Fish","51 Salusbury Road, Greater London",NW66NJ
1595838648,2c0sNPSpdXgQtA9d+72CSQ,"Costa Coffee","111 Chamberlayne Road, Greater London",NW103NS
1595838648,2JwiqhByz9i5uvL9Nt+yvw,"The Chamberlayne Pub","83 Chamberlayne Road, Greater London",NW103ND
1595838648,N1s0Z3BETERkK4LIvYUx1w,"Paradise Plantbased","59 Chamberlayne Road, Greater London",NW103ND
1595838648,464lS+Pe9VTyqsmbNCFx8g,Shishlique,"55 Chamberlayne Road, Greater London",NW103ND
1595838648,ouJCHMWgg/upa1WPIZfJTA,"Mineiro Cafe and Restaurante","49 Chamberlayne Road, Greater London",NW103ND
1595838648,PFkp1Av7WQ2rolNu9YTpiQ,"Eat Sushi ","16 Station Terrace, Greater London",NW105RX
1595838648,DRfDfhDx17a2ZY9GDYO1sA,"Morso (Kensal Rise)","43 Chamberlayne Road, Greater London",NW103NB
1595838648,mcdw2QbRw/DYTFuRZroAZw,"The Whippet Inn","64-66, Chamberlayne Road, Greater London",NW103JJ
1595838648,3EJ3LsusdOZdof17Vf0zyg,"CURRY NIGHTS LIMITED","58 Chamberlayne Road, Greater London",NW103JH
1595838648,ZytBNChdLZnz33SpwcuznQ,036RNB,"47 Cricklewood Broadway, Greater London",NW23JX
1595838648,CnPnX9Iqa4XpyRGSvCD/cA,"XOXO COFFEE & PATISSERIE","68 Walm Lane, Greater London",NW24RA
1595838648,ZxEmpu/qz6XRSe3q2fWsig,"Costa Coffee","43 Walm Lane, Greater London",NW24QU
1595838648,xPgs2oroa8olMe5KmJghhQ,Sanzio,"26 Station Parade, Greater London",NW24NH
1595838648,ViqwzFiCW2kzQpTPSZppzA,"ZAYTOON RESTAURANT LIMITED","94-96 Cricklewood Broadway, Greater London",NW23EL
1595838648,ARkNSeWqLCMiMRyWCWredA,"Elemtree Ltd ","108 Cricklewood Broadway, Greater London",NW23EJ
1595838648,WS3kFCIGIeol22pS9AP44Q,"SOOR CUISINE","361 Harrow Road, Greater London",W93NA
1595838648,pIzB4rqQ0HXhpgkVnaAScw,"The Island","123 College Road, Greater London",NW105HA
1595838648,ox1greqM4bFIZbipwKm5Yg,"Siirgista Bros","9 High Road, Willesden Green",NW102TE
1595838648,pVOLPT02vrFzc7FKPdjvxQ,"BURGER KING-Cricklewood Broadway","139 Cricklewood Broadway, Greater London",NW23HY
1595838648,0En88JIicWsQkvfHZHWyGw,"Costa Coffee","Metropolitan Court, 40-42 High Road",NW102QD
1595838648,YHLmnrWByhSTgo2toUSv8Q,"WOODY GRILL NW10 LMT","44-46 ,  HIGH ROAD, WILLESDEN",NW102QA
1595838648,4TRzRbL5Wlg5FWKVcOS5VA,"Clayton Crown Hotel","Clayton Crown Hotel, 142-152 Cricklewood Broadway",NW23ED
1595838648,rj8KgfOb2rMVacXxNkR6vA,"Sky Pizza","38 Cricklewood Lane, Greater London",NW21HD
1595838648,K/SEMfJmqWC/sCO66prCXA,"La Esquina cafe ","48 Cricklewood Lane, Greater London",NW21HD
1595838648,VGDWlSIQCh4eHAQ48wc+wA,"Oatalaia Event cafe","84 High Road, Greater London",NW102PR
1595838648,4xWVHSnsfj+Qm81YSZUniw,"Beacon Bingo Cricklewood","200 Cricklewood Broadway, Greater London",NW23DU
1595838650,c68H3psBoYn1o5sb/pPlLQ,"Reindeer Cafe","Unit 3, Wing Yip Business Centre, 395 Edgware Road, Greater London",NW26LN
1595838650,Ygf2sCXX0ADb3hJVMWxjPw,"Bonoo Restaurant ","675 Finchley Road, Greater London",NW22JP
1595838650,8HWK2y5B7wjrZTgfmvVgxg,"Giacomos restaurant ","428 Finchley Road, Greater London",NW22HY
1595838650,1GISVDfJ9AKtvii7yawllA,"Happy Villa Ltd","432 Finchley Road, Greater London",NW22HY
1595838650,ff4Ui7p+C9obK0tMA9bN0g,"Tonys bar ltd","356-360, High Road, Greater London",NW102EG
1595838650,60xksJ0fuq19oljZL6Jrbw,"Novellino restaurant","103 Golders Green Road, Greater London",NW118EN
1595838650,n5FIvGzaJHNQAU/g11O7Gg,"Novellino Bistro Ltd","111a, Golders Green Road, Greater London",NW118HR
1595838650,WoIdFUW9msuqZ5U2UlWDew,"The District","119 Golders Green Road, Greater London",NW118HR
1595838650,8NveJe8YcsfPG4p9C1DD/A,"Amaretto Ristorante & Pizzaria","76 Golders Green Road, Greater London",NW118LN
1595838650,+Amactz+f0/14dMk3xPZuA,"Hummus Bar","82 Golders Green Road, Greater London",NW118LN
1595838650,xlojcxLEeRda3jYuzELT3Q,"Shake Shack Brent Cross","Unit S04, Brent Cross Shopping Centre, Hendon",NW43FP
1595838650,Mc0z5asfdYVmWCy2AS7Nmw,"Three Restaurant","Brent Cross Shopping Centre, Prince Charles Drive",NW43FN
1595838650,kDireXh+eThJH+ilOb/N1Q,"THE NEW GOLDEN DUCK CHINESE RESTAURANT","425 High Road, Greater London",NW102JN
1595838650,6SJQqSujhOS59POiNoNYXw,"FINLAW THIRTY-TWO LIMITED","124 Golders Green Road, Greater London",NW118HB
1595838650,oJEMx8Fy7151X+amFQBabw,"NEWPLATE RESTAURANT LTD TRADING AS SUSHIMANIA","130 Golders Green Road, Greater London",NW118HB
1595838650,CoLOYadS3GTTqPEqsbj/vA,"Met Su Yan","134 Golders Green Road, Greater London",NW118HB
1595838650,goN3z9zk+c/OP4wpa+5dDA,"EAT TOKYO","628 Finchley Road, Greater London",NW117RR
1595838650,U5W6rYkKtgRVv8UrgZTYFw,"EAT TOKYO","14 North End Road, Greater London",NW117PH
1595838650,QjZT8wFYP0w+x4CjmCsNyw,"Sun of China ","28 North End Road, Greater London",NW117PT
1595838650,9V6cpEMGPGQuUEnedlUGhw,"Sam's Chicken","292 Neasden Lane, Greater London",NW100AD
1595838650,yZ9NN051cx32tUrZnSk2Ig,Gringos,"4 Queens Parade Queens Road, Greater London",NW43NS
1595838650,iu9QwPdHc7ghOg88sxigwQ,"Amaretto Ristorante & Pizzaria","17 Central Circus, Hendon, Greater London",NW43AS
1595838650,Nd8mqTo1XJP0Y78ATF9lEQ,"The Arena Club","17 LOWER GROUND FLOOR, CENTRAL CIRCUS, Greater London",NW43AS
1595838650,+BhciKwx+Tjcm1LHslVq7w,"COSTA COFFEE","14 Central Circus, Greater London",NW43AS
1595838650,I2m5jjUlcWavUu+zl6jRpg,"Carmania catering ltd","772 Finchley Road, Greater London",NW117TH
1595838650,7KydnLY3pyoPXgcNlq6ghA,RUBIO,"43 Park Parade, Greater London",NW104JD
1595838650,+NS+R7TaYz9La5L3lrnokg,"TOHUM CULTURAL CENTRE","43-45, Watford Way, Greater London",NW43JH
1595838651,hDdSuqkI6iJgsR8XaWMNHQ,"Jin Sushi","55 The Burroughs, Greater London",NW44AX
1595838651,eleUxYYtRRZtpHr4zAo1hA,"Prime Cuisine Limited T/A White House Express","63 Brent Street, Greater London",NW42EA
1595838651,E2D97Fw4Bt+xga3+/K0P4g,"Mr. Baker","119-121, Brent Street, Greater London",NW42DX
1595838651,8svpUG614OJmc4bvEaQ+fA,"Bagels Bar","84 Brent Street, Greater London",NW42ES
1595838651,BEBkiWtx63BYHNDUKvcMTw,"KAIFENG KOSHER LIMITED","51-53 Church Road, Hendon, Greater London",NW44DU
1595838651,OWQ24JzF/77khfLYiM6Fpg,"Jakarta Restaurant ","7 Sheaveshill Parade Sheaveshill Av, Greater London",NW96RS
1595838651,pLjH7veVjT4xCa6kWHXo9Q,"ONE ASHBOURNE ","1 Ashbourne Parade Finchley Road, Greater London",NW110AD
1595838651,np/ZbSeVZ8imHebx44WhiQ,Spaccanapoli,"5 Charcot Road, Greater London",NW95HG
1595838651,HFaHgezIwBlsmru9bku1dQ,"Mibento Taiwanese Cafe","3 Charcot Road",NW95HG
1595838651,/tATXr5dSnqp5HPPyT9reA,"CMS UK Trading ltd (Janchi Korean Kitchen)","F23,Bang Bang Oriental Food Hall, 399 Edgware Road, Greater London",NW90FH
1595838651,h21AL3mqXj9nIMSAHcH52Q,"Cafe la Viet ","F26 Unit C, 399 Edgware Road, Greater London",NW90FH
1595838651,9eCvnAHl3EpK3HzaCzcsHw,"Veggie Wok","F25 Unit C, 399 Edgware Road, Greater London",NW90FH
1595838651,d/cVxbcCrz/+3ZC36e7PaA,"YAKI YA! LTD","F27 Unit C, 399 Edgware Road, Greater London",NW90FH
1595838651,Wa0Qg92PU0IFBalXGpO9Rg,"xi home dumplings and buns","unit G6 bangbang oriental food hall, 399 Edgware Road",NW90JJ
1595838651,5pniqiFebW2MjTHLQkq8Tg,"Bodeans Ltd","Gable House, 239 Regents Park Road, Greater London",N33LF
1595838651,eFn8Znn1CUPjkH2oTEgAUQ,"Smokepit Ltd","Gable House, 239 Regents Park Road, Greater London",N33LF
1595838651,Ilrl7WLNh0W7vR51qaQjGg,"Chong's Oriental Food Court Ltd T/AS COCONUT TREE","BANG BANG ORIENTAL FOOD HALL, UNIT A4, 399 EDGWARE ROAD, LONDON",NW90AS
1595838651,Nep2GOTyP1T6yV1zgDc7FA,"Ishtah Limited","11 Hendon Lane, Greater London",N31RT
1595838651,Gi57VjXd/uMeJ0xmrXdLtQ,"The King of Prussia","363 Regents Park Road, Greater London",N31DH
1595838651,ziYE5YDNW3w5cAe/tEMjBg,"Toulous ","Pavilion House, 99 Northway, Greater London",NW116NY
1595838651,qdssZpT2DFpycWTKm6nYoA,"Twist Ice Cream","33 Burnt Oak Broadway, Greater London",HA85JZ
1595838651,rKpadwLjbBa7bsmVgFaamg,elbazaar,"11 Ballards Lane, Greater London",N31UX
1595838653,P2Gdn1s7pI7v00uLpqSgpw,"Costa Coffee","30-32 Ballards Lane, Finchley, Greater London",N32BJ
1595838653,9UKZWNBksGb8tC3+94XwMA,"Estaso London LTD ","101 Ballards Lane, Greater London",N31XY
1595838653,b3SUvkLbpbEymcMBXPqH1A,"SIMORGH RESTAURANT LIMITED","118 Ballards Lane, Greater London",N32DN
1595838653,Cy3/lVvxXk14fz/vch+2Ug,"Durum Restaurant","119 Ballards Lane, Greater London",N31LJ
1595838653,dgjceGiXnc+Tt/Zi71YLXQ,"20 BURGERS","129 Ballards Lane, Greater London",N31LJ
1595838653,YXY/Vrivc6dTmKF9YyEO6A,"Rani Restaurant ","7 Long Lane, Greater London",N32PR
1595838653,NVM6MNuudsGUjXLwb5dUbw,"Thai kitchen by James at The elephant inn","283 Ballards Lane, Greater London",N128NR
1595838653,u9F8c0QX//1VMnwgBGz11Q,"VERO CAFE ","16 Sussex Ring, Greater London",N127HX
1595838653,OUFDPEiWKwG+NX4gDDyw4A,"SENTIWAY LTD TRADING AS SUSHIMANIA","650-652 HIGH ROAD ",N120NR
1595838653,dIz3YnwLxc2TWcffSOwpnQ,"SEAROCK INDIAN BAR & RESTAURANT","672 High Road, Greater London",N129PT
1595838653,FPWv2+gu1vKy8808mHO3rA,"Shah Abbas Restaurant","692-694 High Road, North Finchley, Greater London",N129PY
1595838653,G/CuMDk+nSSQ/VCAJlS6uw,"Siirgista Bros","726 High Road, Greater London",N129QD
1595838653,fzNLaqiGxiBMlffs6SuRUg,"A&L RESTAURANTS LTD ","First Floor Office, 736 High Road, Greater London",N129QD
1595838653,i2aEwQjBzNBkVpS945PX9w,"The Bohemia","762-764, High Road, Greater London",N129QH
1595838653,JBJb5nxpDkhMv5ed1atMhQ,"KFC - North Finchley","793 High Road, Greater London",N128JT
1595838653,dKiNhVlBqxbFafwDtGJRtQ,"Costa Coffee","813 High Road, Greater London",N128PR
1595838653,SqEADrCwTbD4EzLd1O5V9g,"Eger Ltd T/A Coffee Temptations","36 The Market Place Falloden Way, Greater London",NW116JP
1595838653,ThMbxOaphXfuZZ5fOUGyNg,"Sikka Restaurant","214-216 HIGH ROAD, EAST FINCHLEY",N29AY
1595838653,eFKBr9T0E7abd9ijboR0SQ,"Genzo Greek","212 High Road, East Finchley, Greater London",N29AY
1595838653,VfExaif5wtkPHQ7naqxPhQ,"XIAN RESTAURANT ","862 High Road, Greater London",N129RH
1595838653,kDTPK65xqxOQU4DA2IPAqA,"istanbul finchley n12 ltd","880-882, High Road, Greater London",N129RH
1595838653,mx5/HH5ZoePiDl1+jzOC3Q,"Costa Coffee","62-64, High Road, Greater London",N29PN
1595838653,fgqA/KJ4BxTabINS+Bz7oA,"NEW LOCAL CAFE","42 High Road, Greater London",N29PJ
1595838653,1qBsP76ggDMhsZreGfXOZg,"Da Franco Restaurant","30 Queens Parade Friern Barnet Road, Greater London",N113DA
1595838653,NL/epB1FnCVXaqQvH272cA,"Elvaquero Whetstone","1105-1111, High Road, Greater London",N200PT
1595838653,BnJ57695F6n1zcWnOi2C8g,"Plazza pizza","3 The Broadway Friern Barnet Road, Greater London",N113DT
1595838653,AX5xdUTENNV2X7mCnK0FSg,"Coffee Mona Lisa","1180 High Road, Greater London",N200LH
1595838654,FSpKrQGh3v3lH/jW1ietlg,"Oak Caffe","1-3, Oakleigh Road North, Greater London",N209HE
1595838654,XPjQ0BIhlYNCzDyyR2Ru6w,"WHEATSTONE LTD TRADING AS SUSHIMANIA","1257 High Road, Greater London",N200EW
1595838654,fc8yRdGmC3LlUNz4tPQOdA,"Bayleaf Restaurant Ltd","1282-1284, High Road, Greater London",N209HH
1595838654,9fiWgd4oB/07jiYZuaqJSg,"Subway Whetstone","1294 High Road, Greater London",N209HJ
1595838654,bfVjqh3JZun1DoikbE4N6g,"Al Fresco","1327 High Road, Greater London",N209HR
1595838654,B/2dYX6VTRvMSzFKTOWDlQ,"Em's Coffee","1336 High Road, Whetstone, Greater London",N209HJ
1595838654,ObT7G1gyzr/OBWTz/g7svQ,"Haven Bistro & Bar","1363 High Road, Greater London",N209LN
1595838654,EOcTim1eujgD0qMAOFO5xg,Tootoomoo,"1371 High Road, Greater London",N209LN
1595838654,yYNv0hI/L+CCve/hJhRexQ,Sofalino,"1390 High Road, Greater London",N209BH
1595838654,MibCuiOpYm92zrGCBGfyIQ,Grillax,"11 Church Hill Road, East Barnet, Greater London",EN48SY
1595838654,QCfvSkfrccFtaEx4w0hngg,"BARNET GRILLS","23 Greenhill Parade Great North Roa, New Barnet, Greater London",EN51EU
1595838654,tPhF/CyZTzuVsMgnOu5DOQ,"Roys Italian","10 Hampden Square, Southgate, Greater London",N145JR
1595838654,X3zrmuXEoEwJp3UUO2Llcw,"Fresh Fry","1-2 Western Parade, Great North Road, Greater London",EN51AD
1595838654,kkIuT/rDKf6g1zceQO6+4Q,"The Railway Tavern","3 East Barnet Road, Greater London",EN48RR
1595838654,bqixR2osrMXE2rYZ1Ej1QQ,"CI VEDIAMO LI ITALIAN RESTAURANT","18 Lytton Road, New Barnet, Greater London",EN55BY
1595838654,5VS1fpXpDCDU9bMNkcpW5g,"Elleza Ltd","22 Heddon Court Parade Cockfosters, Greater London",EN40DB
